title,text,file
Hadoop : Try out Ozone Single Node Development Cluster,"This is the traditional way to start a development cluster from source code. Once the package is built, you can start Ozone services by going to thehadoop-ozone/dist/target/ozone-*/directory. Your Unix shell should expand the '*' wildcard to the correct Ozone version number.",../data/confluence_exports/HADOOP/Try-out-Ozone_93325864.html
Hadoop : Try out Ozone Configuration,"Save the minimal snippet tohadoop-ozone/dist/target/ozone-*/etc/hadoop/ozone-site.xmlin the compiled distribution. <configuration>
<properties>
<property><name>ozone.enabled</name><value>true</value></property>
<property><name>ozone.scm.datanode.id</name><value>/tmp/ozone/data/datanode.id</value></property>
<property><name>ozone.replication</name><value>1</value></property>
<property><name>ozone.metadata.dirs</name><value>/tmp/ozone/data/metadata</value></property>
<property><name>ozone.scm.names</name><value>localhost</value></property>
<property><name>ozone.om.address</name><value>localhost</value></property>
</properties>
</configuration>",../data/confluence_exports/HADOOP/Try-out-Ozone_93325864.html
Hadoop : Try out Ozone Start Services,"To start ozone, you need to start SCM, OzoneManager and DataNode. In pseudo-cluster mode, all services will be started on localhost. bin/ozone scm --init
  bin/ozone --daemon start scm
  bin/ozone om --init
  bin/ozone --daemon start om
  bin/ozone --daemon start datanode",../data/confluence_exports/HADOOP/Try-out-Ozone_93325864.html
Hadoop : Try out Ozone Run Ozone Commands,"Once you have ozone running you can use theseOzoneshellcommandsto create a volume, bucket and keys. E.g. bin/ozone sh volume create /vol1
  bin/ozone sh bucket create /vol1/bucket1
  dd if=/dev/zero of=/tmp/myfile bs=1024 count=1
  bin/ozone sh key put /vol1/bucket1/key1 /tmp/myfile
  bin/ozone sh key list /vol1/bucket1",../data/confluence_exports/HADOOP/Try-out-Ozone_93325864.html
Hadoop : Try out Ozone Stop Services,"bin/ozone --daemon stop om
  bin/ozone --daemon stop scm
  bin/ozone --daemon stop datanode",../data/confluence_exports/HADOOP/Try-out-Ozone_93325864.html
Hadoop : Try out Ozone Clean up your Dev Environment (Optional),"Remove the following directories to wipe the Ozone pseudo-cluster state. This will also delete all user data (volumes/buckets/keys) you added to the pseudo-cluster. rm -fr /tmp/ozone
rm -fr /tmp/hadoop-${USER}* Note: This will also wipe state for any running HDFS services.",../data/confluence_exports/HADOOP/Try-out-Ozone_93325864.html
Hadoop : Try out Ozone Pre-requisites,Ensure you have password-less ssh setup between your hosts.,../data/confluence_exports/HADOOP/Try-out-Ozone_93325864.html
Hadoop : Try out Ozone ozone-site.xml,"Save the following snippet toetc/hadoop/ozone-site.xmlin the compiled Ozone distribution. <configuration>
<properties>
<property><name>ozone.scm.block.client.address</name><value>SCM-HOSTNAME</value></property>
<property><name>ozone.scm.names</name><value>SCM-HOSTNAME</value></property>
<property><name>ozone.scm.client.address</name><value>SCM-HOSTNAME</value></property>
<property><name>ozone.om.address</name><value>OM-HOSTNAME</value></property>
<property><name>ozone.handler.type</name><value>distributed</value></property>
<property><name>ozone.enabled</name><value>True</value></property>
<property><name>ozone.scm.datanode.id</name><value>/tmp/ozone/data/datanode.id</value></property>
<property><name>ozone.replication</name><value>1</value></property>
<property><name>ozone.metadata.dirs</name><value>/tmp/ozone/data/metadata</value></property>
</properties>
</configuration> Replace SCM-HOSTNAME and OM-HOSTNAME with the names of the machines where you want to start the SCM and OM services respectively. It is okay to start these services on the same host. If you are unsure then just use any machine from your cluster.",../data/confluence_exports/HADOOP/Try-out-Ozone_93325864.html
Hadoop : Try out Ozone ozone-env.sh,"The only mandatory setting in ozone-env.sh is JAVA_HOME. E.g. # The java implementation to use. By default, this environment
# variable is REQUIRED on ALL platforms except OS X!
export JAVA_HOME=/usr/java/latest",../data/confluence_exports/HADOOP/Try-out-Ozone_93325864.html
Hadoop : Try out Ozone workers,"The workers file should contain a list of hostnames in your cluster where DataNode service will be started. E.g. n001.example.com
n002.example.com
n003.example.com
n004.example.com",../data/confluence_exports/HADOOP/Try-out-Ozone_93325864.html
Hadoop : Try out Ozone Initialize the SCM,"Run the following commands on the SCM host bin/ozone scm --init
bin/ozone --daemon start scm",../data/confluence_exports/HADOOP/Try-out-Ozone_93325864.html
Hadoop : Try out Ozone Format the OM,"Run the following commands on the OM host bin/ozone om --init
bin/ozone --daemon start om",../data/confluence_exports/HADOOP/Try-out-Ozone_93325864.html
Hadoop : Try out Ozone Start DataNodes,Run the following command on any cluster host. sbin/start-ozone.sh,../data/confluence_exports/HADOOP/Try-out-Ozone_93325864.html
Hadoop : Try out Ozone Stop Services,Run the following command on any cluster host. sbin/stop-ozone.sh,../data/confluence_exports/HADOOP/Try-out-Ozone_93325864.html
Hadoop : Hadoop 2.8 Release Blocker/Critical (2.8.2):,"JIRA NumberPriorityAssigneeStatusDescriptionHADOOP-14207BlockerSurendra Singh LilhoreDONE""dfsadmin -refreshCallQueue"" command is failing with DecayRpcSchedulerYARN-4006BlockerMOVEDYARN ATS Alternate Kerberos HTTP Authentication ChangesHDFS-11609BlockerKihwal LeeDONESome blocks can be permanently lost if nodes are decommissioned while deadYARN-6102CriticalAjith SMOVEDOn failover RM can crash due to unregistered event to AsyncDispatcherYARN-2919CriticalNaganarasimha G RMOVEDPotential race between renew and cancel in DelegationTokenRenwerYARN-6091CriticalEric BadgerMOVEDthe AppMaster register failed when use Docker on LinuxContainerHADOOP-14024CriticalJohn ZhugeDONEKMS JMX endpoint throws ClassNotFoundExceptionMAPREDUCE-6654CriticalJunping DuMOVEDPossible NPE in JobHistoryEventHandler#handleEventHDFS-7967CriticalDaryn SharpMOVEDReduce the performance impact of the balancerYARN-3760CriticalHaibo ChenDONEFSDataOutputStream leak in AggregatedLogFormat.LogWriter.close()HADOOP-9747CriticalDaryn SharpMOVEDReduce unnecessary UGI synchronizationHDFS-11472CriticalWei-Chiu ChuangDONEFix inconsistent replica size after a data pipeline failureHADOOP-14270CriticalJunping DuDONEHADOOP 2.8 Release tar ball size should be smallerHDFS-11608CriticalXiaobing ZhouDONEHDFS write crashed in the case of huge block sizeYARN-6288CriticalAkira AjisakaDONEExceptions during aggregated log writes are mishandledYARN-7246BlockerShane KumpfDONEFix the default docker binary pathYARN-7230BlockerShane KumpfDONEDocument DockerContainerRuntime for branch-2.8 with proper scope and claim as an experimental featureYARN-7443CriticalJason LoweDONEcontainer-executor fails to remove entries from a directory that is not writable or executableHADOOP-14958BlockerJunping DuDONEFix source-level compatibility after HADOOP-11252  For details, please refer:https://s.apache.org/JM5x",../data/confluence_exports/HADOOP/Hadoop-2.8-Release_66854809.html
Hadoop : Hadoop 2.8 Release TODOsbefore ongoing RC,"TODO itemStatusAll blockers target for 2.8.2 are landed.DONEAll JIRAs with fixVersion in (2.8.0, 2.8.1, 2.8.2, 2.8.3) get landed in branch-2.8DONEAll blocker/critical JIRAs with fixVersion 2.7.4 have fix version of 2.8.2DONEAll blocker/critical JIRAs with fixVersion of 2.7.4 get landed in branch-2.8DONE",../data/confluence_exports/HADOOP/Hadoop-2.8-Release_66854809.html
Hadoop : Hadoop 2.8 Release Number of Patches,ProjectNumber of Patches Since 2.8.1COMMON91HDFS99MAPREDUCE20YARN105TOTAL315     Finished Releases  Hadoop 2.8.0,../data/confluence_exports/HADOOP/Hadoop-2.8-Release_66854809.html
Hadoop : Hadoop 2.9 Release Blocker/Critical (2.9.3):,"КлючТемаТип запросаСозданОбновленныйДлительностьИсполнительАвторПриоритетСтатусРезолюцияYARN-7649RMContainer state transition exception after container updateдек 13, 2017фев 06, 2020Arun SureshWeiwei YangOpenUnresolvedYARN-6918Remove acls after queue delete to avoid memory leakавг 01, 2017ноя 01, 2018Bibin ChundattBibin ChundattPatch AvailableUnresolvedYARN-7601Incorrect container states recovered as LevelDB uses alphabetical orderдек 03, 2017ноя 01, 2018Sampada DehankarSampada DehankarPatch AvailableUnresolvedYARN-7450ATS Client should retry on intermittent Kerberos issues.ноя 06, 2017ноя 01, 2018UnassignedRavi PrakashOpenUnresolvedHDFS-13678StorageType is incompatible when rolling upgrade to 2.6/2.6+ versionsиюн 14, 2018мая 24, 2022UnassignedYiqun LinOpenUnresolvedHADOOP-16320Workaround bug with commons-configuration to be able to emit Ganglia metrics to multiple sink serversмая 18, 2019мая 20, 2019Thomas PoeppingThomas PoeppingPatch AvailableUnresolvedАутентификациядля получения проблемПроблем: 6",../data/confluence_exports/HADOOP/Hadoop-2.9-Release_73637409.html
Hadoop : Hadoop 2.9 Release Blocker/Critical (2.9.2):,"КлючТемаТип запросаСозданОбновленныйДлительностьИсполнительАвторПриоритетСтатусРезолюцияYARN-9106Add option to graceful decommission to not wait for applicationsдек 10, 2018сен 01, 2019Mikayla KonstMikayla KonstPatch AvailableUnresolvedYARN-10394RACK/NODE_LOCAL Request have same nodelabel as ANY Requestавг 11, 2020авг 11, 2020UnassignedchanOpenUnresolvedHADOOP-17423ERROR conf.Configuration: error parsing conf core-site.xml com.ctc.wstx.exc.WstxParsingException: Illegal processing instruction target (""xml""); xml (case insensitive) is reserved by the specs.дек 09, 2020дек 09, 2020UnassignedRavindra Dadahari GaikwadOpenUnresolvedMAPREDUCE-7183Make app master recover history from latest history file that existsфев 06, 2019авг 02, 2019Mikayla KonstMikayla KonstPatch AvailableUnresolvedMAPREDUCE-7173Add ability to shuffle intermediate map task output to a distributed filesystemдек 20, 2018авг 14, 2019Mikayla KonstMikayla KonstPatch AvailableUnresolvedYARN-9927RM multi-thread event processing mechanismокт 22, 2019мая 24, 2021Qi ZhuhcarrotPatch AvailableUnresolvedMAPREDUCE-7171Add additional cleanup hook to the app masterдек 11, 2018авг 14, 2019Mikayla KonstMikayla KonstPatch AvailableUnresolvedMAPREDUCE-7168Add option to not kill already-done map tasks when node becomes unusableдек 01, 2018авг 16, 2019Mikayla KonstMikayla KonstPatch AvailableUnresolvedMAPREDUCE-7295Add support to read history files from the done directoryсен 08, 2020сен 08, 2020UnassignedGaurangi SaxenaOpenUnresolvedАутентификациядля получения проблемПроблем: 9",../data/confluence_exports/HADOOP/Hadoop-2.9-Release_73637409.html
Hadoop : Hadoop 2.9 Release Blocker/Critical (2.9.1):,"JIRASummaryPriorityReporterContributorHADOOP-15177Update the release year to 2018BlockerAkira AjisakaBharat ViswanadhamYARN-7873Revert YARN-6078BlockerBillie RinaldiBillie RinaldiYARN-7692Skip validating priority acls while recovering applicationsBlockerCharan HebriSunil GMAPREDUCE-7028Concurrent task progress updates causing NPE in Application MasterBlockerGergo RepasGergo RepasHDFS-12638Delete copy-on-truncate block along with the original block, when deleting a file being truncatedBlockerJiandan YangKonstantin ShvachkoHADOOP-15189backport HADOOP-15039 to branch-2 and branch-3BlockerGenmao YuGenmao YuYARN-7430Enable user re-mapping for Docker containers by defaultBlockerEric YangEric YangYARN-7782Enable user re-mapping for Docker containers in yarn-default.xmlBlockerEric YangEric YangHADOOP-15080Aliyun OSS: update oss sdk from 2.8.1 to 2.8.3 to remove its dependency on Cat-x ""json-lib""BlockerChris DouglasSammi  ChenHDFS-13112Token expiration edits may cause log corruption or deadlockCriticalDaryn SharpDaryn SharpYARN-7102NM heartbeat stuck when responseId overflows MAX_INTCriticalBotong HuangBotong HuangYARN-7558""yarn logs"" command fails to get logs for running containers if UI authentication is enabled.CriticalNamit MaheshwariXuan GongHDFS-12347TestBalancerRPCDelay#testBalancerRPCDelay fails very frequentlyCriticalXiao ChenBharat ViswanadhamYARN-7591NPE in async-scheduling mode of CapacitySchedulerCriticalTao YangTao YangYARN-7509AsyncScheduleThread and ResourceCommitterService are still running after RM is transitioned to standbyCriticalTao YangTao YangHDFS-9023When NN is not able to identify DN for replication, reason behind it can be loggedCriticalBharat ViswanadhamXiao ChenHDFS-8693refreshNamenodes does not support adding a new standby to a running DNCriticalJian FangAjith SHDFS-12832INode.getFullPathName may throw ArrayIndexOutOfBoundsException lead to NameNode exitCriticalDeng FEIKonstantin ShvachkoHDFS-13100Handle IllegalArgumentException when GETSERVERDEFAULTS is not implemented in webhdfs.CriticalYongjun ZhangYongjun ZhangHDFS-11915Sync rbw dir on the first hsync() to avoid file lost on power failureCriticalKanaka Kumar AvvaruVinayakumar BHDFS-11576Block recovery will fail indefinitely if recovery time > heartbeat intervalCriticalLukas MajercakLukas MajercakHDFS-12788Reset the upload button when file upload failsCriticalBrahma Reddy BattulaBrahma Reddy BattulaYARN-5094some YARN container events have timestamp of -1CriticalSangjin LeeHaibo ChenYARN-7801AmFilterInitializer should addFilter after fill all parametersCriticalSumana SathishWangda Tan",../data/confluence_exports/HADOOP/Hadoop-2.9-Release_73637409.html
